pays,ville,code postal
FR,SIGY,77520
FR,SOUPPES SUR LOING,77460
FR,VARENNES SUR SEINE,77130
FR,VENEUX LES SABLONS,77250
FR,VERDELOT,77510
FR,VILLEBEON,77710
FR,VILLEMAREUIL,77470
FR,VILLEMER,77250
FR,VILLENEUVE LES BORDES,77154
FR,VILLENEUVE SUR BELLOT,77510
FR,VILLEPARISIS,77270
FR,VILLIERS SUR SEINE,77114
FR,VINANTES,77230
FR,VOULTON,77560
FR,YEBLES,77390
FR,ANDELU,78770
FR,ANDRESY,78570
FR,AUFFREVILLE BRASSEUIL,78930
FR,BAZAINVILLE,78550
FR,BRUEIL EN VEXIN,78440
FR,LA CELLE LES BORDES,78720
FR,CHAMBOURCY,78240
FR,CHATEAUFORT,78117
FR,CHAUFOUR LES BONNIERES,78270
FR,LE CHESNAY,78150
FR,CHOISEL,78460
FR,DANNEMARIE,78550
FR,ELANCOURT,78990
FR,LA FALAISE,78410
FR,FLEXANVILLE,78910
FR,FOLLAINVILLE DENNEMONT,78520
FR,FONTENAY MAUVOISIN,78200
FR,FONTENAY ST PERE,78440
FR,FOURQUEUX,78112
FR,GARANCIERES,78890
FR,GRANDCHAMP,78113
FR,GUERVILLE,78930
FR,GUITRANCOURT,78440
FR,ISSOU,78440
FR,ST PIERRE DE FURSAC,23290
FR,ST SILVAIN BELLEGARDE,23190
FR,ST SILVAIN MONTAIGUT,23320
FR,ST VAURY,23320
FR,ST YRIEIX LES BOIS,23150
FR,THAURON,23250
FR,TOULX STE CROIX,23600
FR,VALLIERE,23120
FR,VAREILLES,23300
FR,VIGEVILLE,23140
FR,LA VILLEDIEU,23340
FR,ALLES SUR DORDOGNE,24480
FR,ALLAS LES MINES,24220
FR,ALLEMANS,24600
FR,ANGOISSE,24270
FR,AUDRIX,24260
FR,BANEUIL,24150
FR,BASSILLAC,24330
FR,BEAUPOUYET,24400
FR,BEAURONNE,24400
FR,BERGERAC,24100
FR,BESSE,24550
FR,BOISSE,24560
FR,BOURDEILLES,24310
FR,BOURG DES MAISONS,24320
FR,BREUILH,24380
FR,BUSSIERE BADIL,24360
FR,CANTILLAC,24530
FR,CAPDROT,24540
FR,CARLUX,24370
FR,CARSAC DE GURSON,24610
FR,LA CASSAGNE,24120
FR,CASTELS,24220
FR,CAUSE DE CLERANS,24150
FR,CENDRIEUX,24380
FR,CHAMPAGNE ET FONTAINE,24320
FR,LA CHAPELLE AUBAREIL,24290
FR,LA CHAPELLE MONTMOREAU,24300
FR,CHATRES,24120
FR,CHERVEIX CUBAS,24390
FR,CLADECH,24170
FR,COLY,24120
FR,CONNE DE LABARDE,24560
FR,LA COQUILLE,24450
FR,CORGNAC SUR L ISLE,24800
FR,COULOUNIEIX CHAMIERS,24660
FR,COUTURES,24320
FR,DOUZILLAC,24190
FR,EYMET,24500
FR,LES EYZIES DE TAYAC SIREUIL,24620
FR,BANNIERES,81500
FR,LE BEZ,81260
FR,CAHUZAC SUR VERE,81140
FR,CAMPAGNAC,81140
FR,CARBES,81570
FR,CARLUS,81990
FR,CESTAYROLS,81150
FR,COMBEFA,81640
FR,CRESPIN,81350
FR,CURVALLE,81250
FR,DURFORT,81540
FR,FAUSSERGUES,81340
FR,FREJAIROLLES,81990
FR,GARREVAQUES,81700
FR,ITZAC,81170
FR,LABASTIDE ROUAIROUX,81270
FR,LACAZE,81330
FR,LACROUZETTE,81210
FR,LAGRAVE,81150
FR,LAMONTELARIE,81260
FR,LESCURE D ALBIGEOIS,81380
FR,MASSAGUEL,81110
FR,MONESTIES,81640
FR,MONTANS,81600
FR,MONTDRAGON,81440
FR,MONT ROC,81120
FR,MOULAYRES,81300
FR,MOULIN MAGE,81320
FR,MOUZENS,81470
FR,MOUZIEYS TEULET,81430
FR,MOUZIEYS PANENS,81170
FR,NAVES,81710
FR,NOAILHAC,81490
FR,POULAN POUZOLS,81120
FR,PUYCELSI,81140
FR,REALMONT,81120
FR,LE RIALET,81240
FR,ROQUEMAURE,81800
FR,ROQUEVIDAL,81470
FR,ARTHAZ PONT NOTRE DAME,74380
FR,LA BALME DE THUY,74230
FR,BLUFFY,74290
FR,BONS EN CHABLAIS,74890
FR,BRENTHONNE,74890
FR,BURDIGNIN,74420
FR,LA CHAPELLE RAMBAUD,74800
FR,CHARVONNEX,74370
FR,CHAVANNAZ,74270
FR,CHEVALINE,74210
FR,CHEVRIER,74520
FR,CHOISY,74330
FR,CLERMONT,74270
FR,CORNIER,74800
FR,DINGY ST CLAIR,74230
FR,DUINGT,74410
FR,FESSY,74890
FR,FRANGY,74270
FR,GAILLARD,74240
FR,LE GRAND BORNAND,74450
FR,GROISY,74570
FR,LORNAY,74150
FR,LUCINGES,74380
FR,LUGRIN,74500
FR,LULLIN,74470
FR,MARCELLAZ ALBANAIS,74150
FR,MARLIOZ,74270
FR,MASSINGY,74150
FR,MESSERY,74140
FR,LA MURAZ,74560
FR,NEYDENS,74160
FR,LES OLLIERES,74370
FR,PERRIGNIER,74550
FR,QUINTAL,74600
FR,LA RIVIERE ENVERSE,74440
FR,ST BLAISE,74350
FR,ST FELIX,74540
FR,ST JEOIRE,74490
FR,ST LAURENT,74800
FR,ST PAUL EN CHABLAIS,74500
FR,ST SIGISMOND,74300
FR,SALLENOVES,74270
FR,SAVIGNY,74520
FR,TALLOIRES MONTMIN,74210
FR,THOLLON LES MEMISES,74500
FR,THUSY,74150
FR,USINENS,74910
FR,VAILLY,74470
FR,VALLIERES,74150
FR,VALLORCINE,74660
FR,VAULX,74150
FR,VERSONNEX,74150
FR,PARIS 02,75002
FR,PARIS 07,75007
FR,PARIS 11,75011
FR,PARIS 13,75013
FR,PARIS 19,75019
FR,PARIS 20,75020
FR,ALLOUVILLE BELLEFOSSE,76190
FR,ANCEAUMEVILLE,76710
FR,ANCRETTEVILLE SUR MER,76540
FR,ANGERVILLE L ORCHER,76280
FR,ANGLESQUEVILLE LA BRAS LONG,76740
FR,VAL DE SAANE,76890
FR,AUBEGUIMONT,76390
FR,AUFFAY,76720
FR,AUTRETOT,76190
FR,AUZOUVILLE L ESNEVAL,76760
FR,BAONS LE COMTE,76190
FR,BEAUVAL EN CAUX,76890
FR,BEAUSSAULT,76870
FR,BEAUVOIR EN LYONS,76220
FR,BELBEUF,76240
FR,BENNETOT,76640
FR,BERTREVILLE,76450
FR,BERTREVILLE ST OUEN,76590
FR,BEUZEVILLE LA GUERARD,76450
FR,BIHOREL,76420
FR,BOIS L EVEQUE,76160
FR,BORDEAUX ST CLAIR,76790
FR,LA BOUILLE,76530
FR,BOURDAINVILLE,76760
FR,BOURVILLE,76740
FR,BOUVILLE,76360
FR,BRACHY,76730
FR,BREMONTIER MERVAL,76220
FR,BRETTEVILLE DU GRAND CAUX,76110
FR,BUCHY,76750
FR,MORTEAUX COULIBOEUF,14620
FR,NOYERS MISSY,14210
FR,OUILLY LE TESSON,14190
FR,PERIGNY,14770
FR,PERTHEVILLE NERS,14700
FR,PIERREFITTE EN CINGLAIS,14690
FR,LA POMMERAYE,14690
FR,PONT FARCY,14380
FR,POTIGNY,14420
FR,PUTOT EN AUGE,14430
FR,RAPILLY,14690
FR,ROCQUANCOURT,14540
FR,ROTS,14980
FR,ST ARNOULT,14800
FR,ST AUBIN D ARQUENAY,14970
FR,STE CROIX SUR MER,14480
FR,ST DENIS DE MAILLOC,14100
FR,ST ETIENNE LA THILLAYE,14950
FR,VAL DE VIE,14140
FR,ST GERMAIN LA BLANCHE HERBE,14280
FR,STE HONORINE DU FAY,14210
FR,ST MARCOUF,14330
FR,STE MARGUERITE D ELLE,14330
FR,ST PIERRE AZIF,14950
FR,ST PIERRE DU BU,14700
FR,ST REMY,14570
FR,ST VIGOR LE GRAND,14400
FR,SASSY,14170
FR,THIEVILLE,14170
FR,TIERCEVILLE,14480
FR,TOUQUES,14800
FR,TOURNEBU,14220
FR,TOURVILLE EN AUGE,14130
FR,TOURVILLE SUR ODON,14210
FR,TREVIERES,14710
FR,TROARN,14670
FR,TROIS MONTS,14210
FR,USSY,14420
FR,VAUVILLE,14800
FR,VERSAINVILLE,14700
FR,VER SUR MER,14114
FR,LA VESPIERE FRIARDEL,14290
FR,VICQUES,14170
FR,LA VILLETTE,14570
FR,VILLIERS LE SEC,14480
FR,VILLONS LES BUISSONS,14610
FR,VIMONT,14370
FR,VOUILLY,14230
FR,ALLANCHE,15160
FR,APCHON,15400
FR,AURIAC L EGLISE,15500
FR,AYRENS,15250
FR,BARRIAC LES BOSQUETS,15700
FR,COLLANDRES,15400
FR,CONDAT,15190
FR,CROS DE MONTVERT,15150
FR,LE FALGOUX,15380
FR,GIOU DE MAMOU,15130
FR,GIRGOLS,15310
FR,GOURDIEGES,15230
FR,JUSSAC,15250
FR,LABESSERETTE,15120
FR,LABROUSSE,15130
FR,LACAPELLE VIESCAMP,15150
FR,LANDEYRAT,15160
FR,LASCELLE,15590
FR,MALBO,15230
FR,MARCOLES,15220
FR,MASSIAC,15500
FR,MOLOMPIZE,15500
FR,MONTBOUDIF,15190
FR,MONTCHAMP,15100
FR,MONTVERT,15150
FR,MOURJOU,15340
FR,MOUSSAGES,15380
FR,NEUVEGLISE,15260
FR,PAILHEROLS,15800
FR,QUEZAC,15600
FR,REILHAC,15250
FR,ROFFIAC,15100
FR,ROUFFIAC,15150
FR,ROUZIERS,15600
FR,ST CIRGUES DE MALBERT,15140
FR,ST ETIENNE DE MAURS,15600
FR,ST ETIENNE DE CHOMEIL,15400
FR,MAISONCELLES PELVEY,14310
FR,MERVILLE FRANCEVILLE PLAGE,14810
FR,LE MESNIL EUDES,14100
FR,LE MESNIL GUILLAUME,14100
FR,MONCEAUX EN BESSIN,14400
FR,MONDEVILLE,14120
FR,LES MOUTIERS EN AUGE,14620
FR,NEUILLY LA FORET,14230
FR,NORON LA POTERIE,14490
FR,NOTRE DAME DE LIVAYE,14340
FR,NOTRE DAME D ESTREES CORBON,14340
FR,OSMANVILLE,14230
FR,PARFOURU SUR ODON,14310
FR,PERIERS EN AUGE,14160
FR,PETIVILLE,14390
FR,PIERREFITTE EN AUGE,14130
FR,PIERREPONT,14690
FR,LE PIN,14590
FR,PLANQUERY,14490
FR,REUX,14130
FR,ROSEL,14740
FR,ROUVRES,14190
FR,ST BENOIT D HEBERTOT,14130
FR,ST DESIR,14100
FR,ST GABRIEL BRECY,14480
FR,SEULLINE,14310
FR,ST GERMAIN DE LIVET,14100
FR,ST JEAN DE LIVET,14100
FR,ST JULIEN SUR CALONNE,14130
FR,ST LOUET SUR SEULLES,14310
FR,ST MANVIEU NORREY,14740
FR,ST MARTIN DE BLAGNY,14710
FR,ST MARTIN DE LA LIEUE,14100
FR,ST MARTIN DE MAILLOC,14100
FR,ST MARTIN DE MIEUX,14700
FR,ST OMER,14220
FR,ST PIERRE CANIVET,14700
FR,ST PIERRE DU FRESNE,14260
FR,ST PIERRE DU MONT,14450
FR,ST VAAST SUR SEULLES,14250
FR,SANNERVILLE,14940
FR,SAONNET,14330
FR,SOLIERS,14540
FR,SOUMONT ST QUENTIN,14420
FR,LE THEIL EN AUGE,14130
FR,TILLY SUR SEULLES,14250
FR,LE TORQUESNE,14130
FR,TOURGEVILLE,14800
FR,TOURNAY SUR ODON,14310
FR,VALSEME,14340
FR,VAUDELOGES,14170
FR,LE VEY,14570
FR,VICTOT PONTFOL,14430
FR,VIENNE EN BESSIN,14400
FR,VIEUX,14930
FR,VILLERS CANIVET,14420
FR,ARNAC,15150
FR,BEAULIEU,15270
FR,CALVINET,15340
FR,CELOUX,15500
FR,CHALIERS,15320
FR,CHALINARGUES,15170
FR,LA CHAPELLE D ALAGNON,15300
FR,LE CLAUX,15400
FR,COREN,15100
FR,CUSSAC,15430
FR,DIENNE,15300
FR,DRUGEAC,15140
FR,ESCORAILLES,15700
FR,LASTIC,15500
FR,LAVEISSENET,15300
FR,LAVEISSIERE,15300
FR,MADIC,15210
FR,MANDAILLES ST JULIEN,15590
FR,MAURIAC,15200
FR,MENET,15400
FR,MOLEDES,15500
FR,OMPS,15290
FR,PAULHENC,15230
FR,JAMBVILLE,78440
FR,JOUY EN JOSAS,78350
FR,JUMEAUVILLE,78580
FR,JUZIERS,78820
FR,MAGNY LES HAMEAUX,78114
FR,MAISONS LAFFITTE,78600
FR,MERE,78490
FR,MITTAINVILLE,78125
FR,LES MUREAUX,78130
FR,PERDREAUVILLE,78200
FR,LE PORT MARLY,78560
FR,PRUNAY LE TEMPLE,78910
FR,PRUNAY EN YVELINES,78660
FR,RAMBOUILLET,78120
FR,RICHEBOURG,78550
FR,ROCQUENCOURT,78150
FR,ROLLEBOISE,78270
FR,ST GERMAIN DE LA GRANGE,78640
FR,ST GERMAIN EN LAYE,78100
FR,ST ILLIERS LE BOIS,78980
FR,ST LEGER EN YVELINES,78610
FR,ST REMY LES CHEVREUSE,78470
FR,SENLISSE,78720
FR,TACOIGNIERES,78910
FR,TRAPPES,78190
FR,LE TREMBLAY SUR MAULDRE,78490
FR,VAUX SUR SEINE,78740
FR,VIEILLE EGLISE EN YVELINES,78125
FR,LA VILLENEUVE EN CHEVRIE,78270
FR,VOISINS LE BRETONNEUX,78960
FR,AIRVAULT,79600
FR,ALLONNE,79130
FR,AMURE,79210
FR,AVON,79800
FR,BEAUSSAIS VITRE,79370
FR,LE BOURDET,79210
FR,BOUSSAIS,79600
FR,LA CRECHE,79260
FR,BRULAIN,79230
FR,CHANTELOUP,79320
FR,LA CHAPELLE BATON,79220
FR,LA CHAPELLE THIREUIL,79160
FR,COULONGES SUR L AUTIZE,79160
FR,COUTIERES,79340
FR,COUTURE D ARGENSON,79110
FR,EPANNES,79270
FR,EXOUDUN,79800
FR,FENERY,79450
FR,FORS,79230
FR,LES FOSSES,79360
FR,LEZAY,79120
FR,LHOUMOIS,79390
FR,LORIGNE,79190
FR,LOUBIGNE,79110
FR,LUCHE THOUARSAIS,79330
FR,LUZAY,79100
FR,MAZIERES EN GATINE,79310
FR,MELLERAN,79190
FR,MENIGOUTE,79340
FR,MESSE,79120
FR,MISSE,79100
FR,OROUX,79390
FR,PAMPLIE,79220
FR,LA PETITE BOISSIERE,79700
FR,PRIN DEYRANCON,79210
FR,STE EANNE,79800
FR,ST GENEROUX,79600
FR,ST LIN,79420
FR,ST MARTIN DE ST MAIXENT,79400
FR,ST MAURICE ETUSSON,79150
FR,STE NEOMAYE,79260
FR,ST VINCENT LA CHATRE,79500
FR,SANSAIS,79270
FR,SAUZE VAUSSAIS,79190
FR,SELIGNE,79170
FR,SEPVRET,79120
FR,TESSONNIERE,79600
FR,THORIGNY SUR LE MIGNON,79360
FR,USSEAU,79210
FR,VERNOUX SUR BOUTONNE,79170
FR,VILLEFOLLET,79170
FR,VOUILLE,79230
FR,ABLAINCOURT PRESSOIR,80320
FR,AIGNEVILLE,80210
FR,AIRAINES,80270
FR,ROUSSAYROLLES,81140
FR,ST AMANS SOULT,81240
FR,ST AMANS VALTORET,81240
FR,ST ANDRE,81250
FR,ST ANTONIN DE LACALM,81120
FR,ST CIRGUE,81340
FR,ST GREGOIRE,81350
FR,ST JEAN DE RIVES,81500
FR,ST JUERY,81160
FR,ST MARTIN LAGUEPIE,81170
FR,ST PAUL CAP DE JOUX,81220
FR,ST SERNIN LES LAVAUR,81700
FR,SALIES,81990
FR,SALLES,81640
FR,SALVAGNAC,81630
FR,SENAUX,81530
FR,TECOU,81600
FR,TEYSSODE,81220
FR,LE TRAVET,81120
FR,VAOUR,81140
FR,VIELMUR SUR AGOUT,81570
FR,VILLENEUVE LES LAVAUR,81500
FR,VILLENEUVE SUR VERE,81130
FR,VINDRAC ALAYRAC,81170
FR,ALBIAS,82350
FR,ASQUES,82120
FR,AUCAMVILLE,82600
FR,BELVEZE,82150
FR,BRUNIQUEL,82800
FR,CAZALS,82140
FR,COMBEROUGER,82600
FR,DURFORT LACAPELETTE,82390
FR,ESCAZEAUX,82500
FR,ESPARSAC,82500
FR,FABAS,82170
FR,GENEBRIERES,82230
FR,LABASTIDE DE PENNE,82240
FR,LAMOTHE CAPDEVILLE,82130
FR,LAVAURETTE,82240
FR,MIRAMONT DE QUERCY,82190
FR,MOLIERES,82220
FR,MONCLAR DE QUERCY,82230
FR,MONTBETON,82290
FR,MONTFERMIER,82270
FR,NOHIC,82370
FR,POMPIGNAN,82170
FR,PUYGAILLARD DE LOMAGNE,82120
FR,PUYLAROQUE,82240
FR,ST AIGNAN,82100
FR,ST AMANS DE PELLAGAL,82110
FR,ST ETIENNE DE TULMONT,82410
FR,ST JEAN DU BOUZET,82120
FR,STE JULIETTE,82110
FR,ST LOUP,82340
FR,ST MICHEL,82340
FR,ST PORQUIER,82700
FR,ST SARDOS,82600
FR,LA SALVETAT BELMONTET,82230
FR,TOUFFAILLES,82190
FR,VAZERAC,82220
FR,VILLEMADE,82130
FR,LES ARCS,83460
FR,ARTIGUES,83560
FR,BELGENTIER,83210
FR,LE BOURGUET,83840
FR,BRENON,83840
FR,CALLIAN,83440
FR,CARQUEIRANNE,83320
FR,COLLOBRIERES,83610
FR,LA CROIX VALMER,83420
FR,DRAGUIGNAN,83300
FR,LA FARLEDE,83210
FR,LA GARDE,83130
FR,GAREOULT,83136
FR,GASSIN,83580
FR,LE LAVANDOU,83980
FR,LA MARTRE,83840
FR,MONS,83440
FR,MONTFERRAT,83131
FR,NEOULES,83136
FR,POURCIEUX,83470
FR,RAMATUELLE,83350
FR,REGUSSE,83630
FR,ROQUEBRUNE SUR ARGENS,83380
FR,LA ROQUEBRUSSANNE,83136
FR,SIX FOURS LES PLAGES,83140
FR,VIDAUBAN,83550
FR,ST ANTONIN DU VAR,83510
FR,ANSOUIS,84240
FR,LA BASTIDE DES JOURDANS,84240
FR,LE BEAUCET,84210
FR,BEAUMETTES,84220
FR,BULLY,76270
FR,CAILLY,76690
FR,CANEHAN,76260
FR,CANVILLE LES DEUX EGLISES,76560
FR,CAUDEBEC LES ELBEUF,76320
FR,CAUVILLE SUR MER,76930
FR,LA CHAPELLE DU BOURGAY,76590
FR,CLEVILLE,76640
FR,COLLEVILLE,76400
FR,CONTEVILLE,76390
FR,CONTREMOULINS,76400
FR,CRASVILLE LA ROCQUEFORT,76740
FR,DAUBEUF SERVILLE,76110
FR,DOUDEAUVILLE,76220
FR,ECTOT L AUBER,76760
FR,EMANVILLE,76570
FR,ENVERMEU,76630
FR,ENVRONVILLE,76640
FR,EPRETOT,76430
FR,ETAINHUS,76430
FR,ETALLEVILLE,76560
FR,ETOUTTEVILLE,76190
FR,ETRETAT,76790
FR,FALLENCOURT,76340
FR,FECAMP,76400
FR,LA FEUILLIE,76220
FR,FREAUVILLE,76660
FR,LA FRENAYE,76170
FR,FRESNE LE PLAN,76520
FR,GOUPILLIERES,76570
FR,GRAINVILLE LA TEINTURIERE,76450
FR,GRAINVILLE SUR RY,76116
FR,GRANDCOURT,76660
FR,GUEUTTEVILLE LES GRES,76460
FR,LA HALLOTIERE,76780
FR,HEBERVILLE,76740
FR,HOUQUETOT,76110
FR,LINTOT,76210
FR,LONGUERUE,76750
FR,MALLEVILLE LES GRES,76450
FR,MANNEVILLE LA GOUPIL,76110
FR,MANNEVILLETTE,76290
FR,MARQUES,76390
FR,MARTAINVILLE EPREVILLE,76116
FR,MARTIN EGLISE,76370
FR,MASSY,76270
FR,MAULEVRIER STE GERTRUDE,76490
FR,MELLEVILLE,76260
FR,MENERVAL,76220
FR,MENONVAL,76270
FR,MESNIERES EN BRAY,76270
FR,LE MESNIL ESNARD,76240
FR,MESNIL FOLLEMPRISE,76660
FR,MESNIL RAOUL,76520
FR,LE MESNIL REAUME,76260
FR,MONT CAUVAIRE,76690
FR,MONTEROLIER,76680
FR,MONTIGNY,76380
FR,MORTEMER,76270
FR,MOTTEVILLE,76970
FR,MUCHEDENT,76590
FR,NESLE NORMANDEUSE,76340
FR,LA NEUVILLE CHANT D OISEL,76520
FR,NOTRE DAME DU PARC,76590
FR,OMONVILLE,76730
FR,LE PETIT QUEVILLY,76140
FR,PRETOT VICQUEMARE,76560
FR,LA REMUEE,76430
FR,REUVILLE,76560
FR,ROBERTOT,76560
FR,ROLLEVILLE,76133
FR,ROUTES,76560
FR,RY,76116
FR,SAHURS,76113
FR,STE ADRESSE,76310
FR,ST AUBIN DE CRETOT,76190
FR,ST AUBIN LES ELBEUF,76410
FR,ST CRESPIN,76590
FR,STE CROIX SUR BUCHY,76750
FR,ST DENIS D ACLON,76860
FR,ST EUSTACHE LA FORET,76210
FR,STE FOY,76590
FR,STE GENEVIEVE,76440
FR,ST GEORGES SUR FONTAINE,76690
FR,ST GERMAIN SOUS CAILLY,76690
FR,ST GILLES DE LA NEUVILLE,76430
FR,STE HELENE BONDEVILLE,76400
FR,ST LAURENT DE BREVEDENT,76700
FR,STE MARIE AU BOSC,76280
FR,ST MARTIN AUX ARBRES,76760
FR,STE EULALIE,15140
FR,ST MARTIN VALMEROUX,15140
FR,ST PONCY,15500
FR,ST SAURY,15290
FR,SANSAC VEINAZES,15120
FR,SERIERS,15100
FR,TEISSIERES DE CORNET,15250
FR,TIVIERS,15100
FR,TOURNEMIRE,15310
FR,TREMOUILLE,15270
FR,LA TRINITAT,15110
FR,VALJOUZE,15170
FR,VIC SUR CERE,15800
FR,VIRARGUES,15300
FR,AMBLEVILLE,16300
FR,ANGEDUC,16300
FR,ANSAC SUR VIENNE,16500
FR,BALZAC,16430
FR,BAYERS,16460
FR,BAZAC,16210
FR,BERNAC,16700
FR,BONNES,16390
FR,BORS DE MONTMOREAU,16190
FR,BREVILLE,16370
FR,BRIE,16590
FR,BRILLAC,16500
FR,BUNZAC,16110
FR,CHABRAC,16150
FR,CHADURIE,16250
FR,CHASSENEUIL SUR BONNIEURE,16260
FR,CHATEAUBERNARD,16100
FR,CHATEAUNEUF SUR CHARENTE,16120
FR,CHATIGNAC,16480
FR,COGNAC,16100
FR,COMBIERS,16320
FR,ST MARTIN LA CAMPAGNE,27930
FR,STE OPPORTUNE DU BOSC,27110
FR,ST OUEN DE THOUBERVILLE,27310
FR,ST OUEN DU TILLEUL,27670
FR,ST PIERRE DES FLEURS,27370
FR,ST PIERRE DU VAUVRAY,27430
FR,ST QUENTIN DES ISLES,27270
FR,ST SIMEON,27560
FR,ST VIGOR,27930
FR,SANCOURT,27150
FR,SAUSSAY LA CAMPAGNE,27150
FR,SEBECOURT,27190
FR,LE THUIT,27700
FR,TOUFFREVILLE,27440
FR,LE TREMBLAY OMONVILLE,27110
FR,TRIQUEVILLE,27500
FR,VENABLES,27940
FR,VERNEUSSES,27390
FR,VESLY,27870
FR,VILLETTES,27110
FR,VILLEZ SOUS BAILLEUL,27950
FR,VRAIVILLE,27370
FR,ABONDANT,28410
FR,AMILLY,28300
FR,ARROU,28290
FR,BAZOCHES EN DUNOIS,28140
FR,BAZOCHES LES HAUTES,28140
FR,BELHOMERT GUEHOUVILLE,28240
FR,BILLANCELLES,28190
FR,BLANDAINVILLE,28120
FR,LA BOURDINIERE ST LOUP,28360
FR,LE BOULLAY LES DEUX EGLISES,28170
FR,LE BOULLAY MIVOYE,28210
FR,BRECHAMPS,28210
FR,BRICONVILLE,28300
FR,BRUNELLES,28400
FR,BU,28410
FR,CERNAY,28120
FR,CHALLET,28300
FR,CHAMPROND EN GATINE,28240
FR,CHARPONT,28500
FR,CHATEAUDUN,28200
FR,CHATENAY,28700
FR,LA CHAUSSEE D IVRY,28260
FR,CHERISY,28500
FR,CORANCEZ,28630
FR,CORMAINVILLE,28140
FR,LE COUDRAY,28630
FR,COULOMBS,28210
FR,DAMPIERRE SUR AVRE,28350
FR,DANCY,28800
FR,DANGEAU,28160
FR,EPERNON,28230
FR,LE FAVRIL,28190
FR,GARNAY,28500
FR,GAS,28320
FR,LA GAUDAINE,28400
FR,HANCHES,28130
FR,HAPPONVILLIERS,28480
FR,JOUY,28300
FR,RAULHAC,15800
FR,ROUMEGOUX,15290
FR,ST BONNET DE CONDAT,15190
FR,ST BONNET DE SALERS,15140
FR,ST FLOUR,15100
FR,ST JULIEN DE TOURSAC,15600
FR,ST MARTIAL,15110
FR,LA SEGALASSIERE,15290
FR,LE TRIOULOU,15600
FR,VELZIC,15590
FR,VERNOLS,15160
FR,VEZELS ROUSSY,15130
FR,VIEILLEVIE,15120
FR,VILLEDIEU,15100
FR,VITRAC,15220
FR,YDES,15210
FR,YTRAC,15000
FR,AIGRE,16140
FR,AMBERNAC,16490
FR,ANAIS,16560
FR,ANGEAC CHAMPAGNE,16130
FR,ARS,16130
FR,AUSSAC VADALLE,16560
FR,BARBEZIERES,16140
FR,BARRO,16700
FR,BECHERESSE,16250
FR,BESSE,16140
FR,BIOUSSAC,16700
FR,BIRAC,16120
FR,BOISBRETEAU,16480
FR,BONNEVILLE,16170
FR,BOUEX,16410
FR,BRETTES,16240
FR,CHANTILLAC,16360
FR,CHASSENON,16150
FR,CHASSIECQ,16350
FR,CHAZELLES,16380
FR,CHERVES CHATELARS,16310
FR,LA CHEVRERIE,16240
FR,CHILLAC,16480
FR,BENING LES ST AVOLD,57800
FR,BETTELAINVILLE,57640
FR,BETTING,57800
FR,BIONCOURT,57170
FR,BISTEN EN LORRAINE,57220
FR,BREHAIN,57340
FR,BREISTROFF LA GRANDE,57570
FR,BROUCK,57220
FR,BURLIONCOURT,57170
FR,CHARLEVILLE SOUS BOIS,57220
FR,CHEMERY LES DEUX,57320
FR,CHESNY,57245
FR,CHICOURT,57590
FR,COIN SUR SEILLE,57420
FR,COURCELLES SUR NIED,57530
FR,DALHAIN,57340
FR,DELME,57590
FR,DESTRY,57340
FR,DONNELAY,57810
FR,EGUELSHARDT,57230
FR,ELZANGE,57970
FR,ESCHERANGE,57330
FR,FAREBERSVILLER,57450
FR,FEVES,57280
FR,FIXEM,57570
FR,FLETRANGE,57690
FR,FLEURY,57420
FR,FOLSCHVILLER,57730
FR,FOVILLE,57420
FR,FRESNES EN SAULNOIS,57170
FR,GELUCOURT,57260
FR,GOIN,57420
FR,GRAVELOTTE,57130
FR,GUEBLANGE LES DIEUZE,57260
FR,GUINGLANGE,57690
FR,GUINKIRCHEN,57220
FR,HAGONDANGE,57300
FR,BASSE HAM,57970
FR,HAM SOUS VARSBERG,57880
FR,HAMPONT,57170
FR,HANNOCOURT,57590
FR,HAN SUR NIED,57580
FR,HANVILLER,57230
FR,HAZEMBOURG,57430
FR,HEINING LES BOUZONVILLE,57320
FR,HELSTROFF,57220
FR,AIZECOURT LE HAUT,80200
FR,ALLERY,80270
FR,AMIENS,80000
FR,ANDAINVILLE,80140
FR,ANDECHY,80700
FR,ARGOULES,80120
FR,ARQUEVES,80560
FR,AUBERCOURT,80110
FR,AUBIGNY,80800
FR,BAILLEUL,80490
FR,BALATRE,80700
FR,BEAUCAMPS LE JEUNE,80430
FR,BEAUCHAMPS,80770
FR,BEAUCOURT SUR L ANCRE,80300
FR,BERNAY EN PONTHIEU,80120
FR,BERNEUIL,80620
FR,BERNY EN SANTERRE,80200
FR,BIARRE,80190
FR,BLANGY TRONVILLE,80440
FR,BOUFFLERS,80150
FR,BOUQUEMAISON,80600
FR,BRACHES,80110
FR,BRAY LES MAREUIL,80580
FR,BRESLE,80300
FR,BREUIL,80400
FR,BROCOURT,80430
FR,BUSSUS BUSSUEL,80135
FR,CAHON,80132
FR,CANAPLES,80670
FR,CAOURS,80132
FR,CARNOY,80300
FR,COISY,80260
FR,COMBLES,80360
FR,CONTEVILLE,80370
FR,COURCELETTE,80300
FR,COURCELLES SOUS THOIX,80160
FR,CRAMONT,80370
FR,CRECY EN PONTHIEU,80150
FR,CREUSE,80480
FR,DAMERY,80700
FR,DERNANCOURT,80300
FR,DOULLENS,80600
FR,ERCHEU,80400
FR,ESTREBOEUF,80230
FR,ESTREES DENIECOURT,80200
